test_run,timestamp,adr_latitude_approx_degrees_uut1,adr_longitude_approx_degrees_uut1,adr_height_approx_meters_uut1,adr_UTM11_northing_approx_meters_uut1,adr_UTM11_easting_approx_meters_uut1,raw_psr_lat_degrees_uut1,raw_psr_lon_degrees_uut1,raw_psr_hgt_meters_uut1,raw_psr_UTM11_northing_meters_uut1,raw_psr_UTM11_easting_meters_uut1,rtk_reference_lat_degrees_uut1,rtk_reference_lon_degrees_uut1,rtk_reference_hgt_meters_uut1,rtk_reference_UTM11_northing_meters_uut1,rtk_reference_UTM11_easting_meters_uut1,adr_latitude_approx_degrees_uut2,adr_longitude_approx_degrees_uut2,adr_height_approx_meters_uut2,adr_UTM11_northing_approx_meters_uut2,adr_UTM11_easting_approx_meters_uut2,raw_psr_lat_degrees_uut2,raw_psr_lon_degrees_uut2,raw_psr_hgt_meters_uut2,raw_psr_UTM11_northing_meters_uut2,raw_psr_UTM11_easting_meters_uut2,rtk_reference_lat_degrees_uut2,rtk_reference_lon_degrees_uut2,rtk_reference_hgt_meters_uut2,rtk_reference_UTM11_northing_meters_uut2,rtk_reference_UTM11_easting_meters_uut2,uwb_observed_distance_meters,uwb_observed_relative_azimuth_angle_degrees,uwb_observed_relative_elevation_angle_degrees,uwb_observed_minus_rtk_2d_computed_meters,geometric_rtk_inter_device_2d_distance_meters,adr_minus_rtk_2d_meters_uut1,adr_minus_rtk_3d_meters_uut1,adr_minus_rtk_2d_meters_uut2,adr_minus_rtk_3d_meters_uut2,psr_minus_rtk_2d_meters_uut1,psr_minus_rtk_3d_meters_uut1,psr_minus_rtk_2d_meters_uut2,psr_minus_rtk_3d_meters_uut2,least_squares_UTM11_northing_meters_uut1,least_squares_UTM11_easting_meters_uut1,least_squares_latitude_degrees_uut1,least_squares_longitude_degrees_uut1,error_northing_least_squares_minus_RTK_meters_uut1,error_easting_least_squares_minus_RTK_meters_uut1,absolute_total_2d_error_least_squares_minus_RTK_meters_uut1,least_squares_UTM11_northing_meters_uut2,least_squares_UTM11_easting_meters_uut2,least_squares_latitude_degrees_uut2,least_squares_longitude_degrees_uut2,error_northing_least_squares_minus_RTK_meters_uut2,error_easting_least_squares_minus_RTK_meters_uut2,absolute_total_2d_error_least_squares_minus_RTK_meters_uut2
2,16.32.10,51.081251576185,-114.132292657292,1095.5000,5662772.7307,700856.6017,51.081256055805,-114.132283124756,1095.3000,5662773.2547,700857.2498,51.081262784393,-114.132306365430,1110.1575,5662773.9393,700855.5932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125789086,-114.132316532790,1109.8359,5662758.6810,700855.4748,15.4848,14.3679,-2.5716,0.2260,15.2588,1.5742,14.7417,0.0,0.0,1.7926,14.9652,0.0,0.0,1017.3243,1141.9346,51.081264606987,-114.132306332390,0.2028,0.0023,0.2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.11,51.081251236106,-114.132298084693,1095.5000,5662772.6780,700856.2231,51.081273846805,-114.132301320472,1095.5000,5662775.1830,700855.8985,51.081262333102,-114.132311661160,1110.1535,5662773.8747,700855.2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125761475,-114.132316529610,1109.8373,5662758.6779,700855.4751,15.4669,15.6724,-9.4142,0.2680,15.1988,1.5587,14.7362,0.0,0.0,1.4718,14.7272,0.0,0.0,1017.3240,1141.5585,51.081264603814,-114.132311699800,0.2526,-0.0027,0.2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.12,51.081250593264,-114.132303592806,1095.5000,5662772.5915,700855.8402,51.081264553780,-114.132313414026,1094.0000,5662774.1168,700855.0919,51.081261752338,-114.132317284540,1110.1617,5662773.7948,700854.8330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125760930,-114.132316528440,1109.8377,5662758.6779,700855.4752,15.4367,14.9723,-7.4933,0.3062,15.1306,1.5691,14.7455,0.0,0.0,0.4132,16.1670,0.0,0.0,1017.2842,1141.1766,51.081264246459,-114.132317149734,0.2775,0.0094,0.2776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.13,51.081250064999,-114.132309616106,1095.5000,5662772.5164,700855.4206,51.081266074506,-114.132317835806,1095.3000,5662774.2738,700854.7757,51.081261138654,-114.132323324350,1110.1583,5662773.7101,700854.4127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125781582,-114.132316543570,1109.8410,5662758.6801,700855.4740,15.4171,13.5140,-7.1222,0.3498,15.0674,1.5623,14.7414,0.0,0.0,0.6705,14.8735,0.0,0.0,1017.2468,1140.7586,51.081263910389,-114.132323114477,0.3084,0.0147,0.3087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.14,51.081249531452,-114.132316930677,1095.5000,5662772.4371,700854.9107,51.081259817525,-114.132316108414,1093.2000,5662773.5829,700854.9237,51.081260677857,-114.132330729140,1110.1586,5662773.6386,700853.8961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125777545,-114.132316516070,1109.8441,5662758.6797,700855.4760,15.3727,7.1370,-3.9779,0.3306,15.0421,1.5726,14.7427,0.0,0.0,1.0291,16.9898,0.0,0.0,1017.1946,1140.2506,51.081263441074,-114.132330364448,0.3074,0.0255,0.3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.15,51.081249124082,-114.132324286526,1095.5000,5662772.3717,700854.3974,51.081263789881,-114.132316536253,1093.9000,5662774.0234,700854.8766,51.081260242937,-114.132337991530,1110.1602,5662773.5705,700853.3894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125753511,-114.132316519900,1109.8429,5662758.6771,700855.4758,15.3714,5.4901,-3.7293,0.3325,15.0388,1.5662,14.7436,0.0,0.0,1.5545,16.3343,0.0,0.0,1017.1477,1139.7402,51.081263019697,-114.132337647870,0.3089,0.0241,0.3099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.16,51.081248576553,-114.132330808524,1095.5000,5662772.2930,700853.9430,51.081263495408,-114.132353703667,1093.0000,5662773.8892,700852.2751,51.081259729666,-114.132344525320,1110.1494,5662773.4956,700852.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125772456,-114.132316521100,1109.8420,5662758.6792,700855.4756,15.3672,4.5645,-10.5679,0.3344,15.0328,1.5697,14.7332,0.0,0.0,0.7677,17.1666,0.0,0.0,1017.0748,1139.2892,51.081262365009,-114.132344083150,0.2932,0.0310,0.2948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.17,51.081248098483,-114.132337321078,1095.5000,5662772.2221,700853.4890,51.081268879791,-114.132313561123,1093.7000,5662774.5974,700855.0629,51.081259214364,-114.132351102510,1110.1551,5662773.4203,700852.4758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125809264,-114.132316542680,1109.8423,5662758.6832,700855.4740,15.3441,1.4460,-9.5470,0.3050,15.0390,1.5692,14.7389,0.0,0.0,2.8423,16.6988,0.0,0.0,1016.9931,1138.8411,51.081261630332,-114.132350478908,0.2688,0.0437,0.2723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.18,51.081247463624,-114.132344217867,1095.5000,5662772.1327,700853.0088,51.081278238967,-114.132312572268,1089.2000,5662775.6406,700855.0915,51.081258738176,-114.132358180750,1110.1634,5662773.3481,700851.9821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125773382,-114.132316541250,1109.8439,5662758.6792,700855.4742,15.2851,0.6251,-3.3756,0.2063,15.0788,1.5909,14.7494,0.0,0.0,3.8631,21.3164,0.0,0.0,1016.8791,1138.3683,51.081260606036,-114.132357225771,0.2078,0.0669,0.2183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.19,51.081246909414,-114.132351011974,1095.5000,5662772.0526,700852.5354,51.081259615927,-114.132357699251,1096.9000,5662773.4470,700852.0121,51.081258253436,-114.132364838480,1110.1504,5662773.2760,700851.5180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125774006,-114.132316588660,1109.8446,5662758.6792,700855.4709,15.2405,-5.3402,-2.1300,0.1179,15.1226,1.5912,14.7365,0.0,0.0,0.5228,13.2607,0.0,0.0,1016.7689,1137.9037,51.081259615293,-114.132363855760,0.1515,0.0689,0.1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.20,51.081246477734,-114.132357879994,1095.5000,5662771.9858,700852.0563,51.081259187932,-114.132366457621,1096.2000,5662773.3755,700851.4006,51.081257793857,-114.132371675420,1110.1430,5662773.2063,700851.0412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125765237,-114.132316542600,1109.8463,5662758.6783,700855.4742,15.2405,-5.3402,-2.1300,0.0513,15.1892,1.5874,14.7288,0.0,0.0,0.3972,13.9487,0.0,0.0,1016.6775,1137.4327,51.081258793683,-114.132370576118,0.1112,0.0770,0.1353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.21,51.081246118942,-114.132364917147,1095.5000,5662771.9267,700851.5651,51.081264203126,-114.132363019965,1094.2000,5662773.9424,700851.6196,51.081257287098,-114.132378830340,1110.1362,5662773.1304,700850.5424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125776957,-114.132316560350,1109.8442,5662758.6796,700855.4729,15.2719,-3.4936,-3.2041,0.0031,15.2688,1.5795,14.7212,0.0,0.0,1.3490,15.9932,0.0,0.0,1016.6063,1136.9469,51.081258153850,-114.132377509796,0.0964,0.0925,0.1336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.22,51.081245590343,-114.132372144173,1095.5000,5662771.8482,700851.0613,51.081260774610,-114.132376155947,1092.7000,5662773.5254,700850.7145,51.081257130441,-114.132385985860,1110.1385,5662773.0934,700850.0420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125772029,-114.132316562230,1109.8405,5662758.6790,700855.4728,15.4011,-9.1231,6.6064,-0.0025,15.4036,1.6092,14.7266,0.0,0.0,0.7994,17.4568,0.0,0.0,1016.5375,1136.4415,51.081257535982,-114.132384721587,0.0451,0.0886,0.0994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.23,51.081245245707,-114.132378895943,1095.5000,5662771.7915,700850.5900,51.081271749828,-114.132374649381,1095.6000,5662774.7497,700850.7725,51.081256647935,-114.132392807070,1110.1419,5662773.0212,700849.5664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125753819,-114.132316534520,1109.8433,5662758.6771,700855.4748,15.5103,-10.8524,6.8762,-0.0031,15.5133,1.6000,14.7291,0.0,0.0,2.1077,14.6939,0.0,0.0,1016.4950,1135.9676,51.081257153477,-114.132391484696,0.0562,0.0927,0.1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.24,51.081245098006,-114.132385783107,1095.5000,5662771.7563,700850.1083,51.081259310519,-114.132386030533,1093.5000,5662773.3357,700850.0294,51.081256444658,-114.132399950310,1110.1535,5662772.9791,700849.0670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125763075,-114.132316517070,1109.8472,5662758.6781,700855.4760,15.6884,-15.4277,-0.6320,0.0171,15.6714,1.6061,14.7412,0.0,0.0,1.0263,16.6851,0.0,0.0,1016.4813,1135.4817,51.081257030682,-114.132398418981,0.0652,0.1073,0.1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.25,51.081244861629,-114.132393767283,1095.5000,5662771.7082,700849.5502,51.081241909458,-114.132392654022,1097.0000,5662771.3830,700849.6410,51.081256446322,-114.132407803500,1110.1411,5662772.9578,700848.5171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125784147,-114.132316573090,1109.8447,5662758.6803,700855.4720,15.8937,-18.2100,-4.3846,0.0123,15.8814,1.6214,14.7306,0.0,0.0,1.9347,13.2828,0.0,0.0,1016.4582,1134.9187,51.081256822852,-114.132406452547,0.0419,0.0947,0.1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.26,51.081244491034,-114.132402050023,1095.5000,5662771.6444,700848.9718,51.081262420977,-114.132395511861,1094.3000,5662773.6556,700849.3519,51.081256049028,-114.132416011620,1110.1541,5662772.8913,700847.9440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6159,14.7430,0.0,0.0,1.6021,15.9349,0.0,0.0,1016.4166,1134.3364,51.081256449309,-114.132414763085,0.0445,0.0875,0.0982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.27,51.081244368489,-114.132410174537,1095.5000,5662771.6086,700848.4034,51.081257824134,-114.132425850028,1094.4000,5662773.0618,700847.2473,51.081256009901,-114.132423949470,1110.1484,5662772.8653,700847.3883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125768412,-114.132316532810,1109.8425,5662758.6787,700855.4748,16.3115,-23.3630,-5.1802,-0.0167,16.3282,1.6154,14.7372,0.0,0.0,0.2418,15.7503,0.0,0.0,1016.4026,1133.7651,51.081256323817,-114.132422915396,0.0349,0.0725,0.0804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.28,51.081243972723,-114.132417835132,1095.5000,5662771.5437,700847.8686,51.081238230848,-114.132445003263,1093.4000,5662770.8312,700845.9909,51.081255565734,-114.132431964200,1110.1562,5662772.7940,700846.8289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125756174,-114.132316542150,1109.8460,5662758.6773,700855.4742,16.5367,-21.6154,-0.6087,-0.0169,16.5536,1.6261,14.7461,0.0,0.0,2.1342,16.8916,0.0,0.0,1016.3625,1133.2242,51.081255963045,-114.132430634685,0.0442,0.0932,0.1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.29,51.081243685858,-114.132425439675,1095.5000,5662771.4911,700847.3373,51.081269859037,-114.132425644475,1095.9000,5662774.4003,700847.2096,51.081255336681,-114.132439521510,1110.1558,5662772.7479,700846.3007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125782539,-114.132316529370,1109.8434,5662758.6803,700855.4750,0.0,0.0,0.0,0.0,0.0,1.6292,14.7460,0.0,0.0,1.8859,14.3800,0.0,0.0,1016.3366,1132.6860,51.081255730647,-114.132438314979,0.0438,0.0845,0.0952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.30,51.081243201645,-114.132433014083,1095.5000,5662771.4165,700846.8090,51.081271992804,-114.132423948306,1093.7000,5662774.6422,700847.3191,51.081255100936,-114.132447208140,1110.1473,5662772.7007,700845.7635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125757548,-114.132316554370,1109.8452,5662758.6774,700855.4734,0.0,0.0,0.0,0.0,0.0,1.6560,14.7406,0.0,0.0,2.4878,16.6343,0.0,0.0,1016.2888,1132.1499,51.081255300901,-114.132445965137,0.0222,0.0871,0.0899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.31,51.081243012222,-114.132441029946,1095.5000,5662771.3736,700846.2485,51.081246736747,-114.132458501353,1094.8000,5662771.7400,700845.0088,51.081254800156,-114.132455283940,1110.1634,5662772.6452,700845.1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125780140,-114.132316540830,1109.8428,5662758.6800,700855.4742,17.2850,-26.7194,-1.5701,-0.0530,17.3380,1.6486,14.7558,0.0,0.0,0.9250,15.3912,0.0,0.0,1016.2737,1131.5829,51.081255165945,-114.132454056750,0.0407,0.0860,0.0951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.32,51.081242936112,-114.132449079192,1095.5000,5662771.3432,700845.6851,51.081258486143,-114.132458060352,1095.2000,5662773.0475,700844.9888,51.081254725415,-114.132463264930,1110.1666,5662772.6152,700844.6406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125774516,-114.132316540080,1109.8447,5662758.6793,700855.4743,17.6902,-31.6735,-3.9225,0.0387,17.6515,1.6459,14.7587,0.0,0.0,0.5551,14.9769,0.0,0.0,1016.2822,1131.0062,51.081255241875,-114.132462285395,0.0575,0.0686,0.0895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.33,51.081242844611,-114.132457045816,1095.5000,5662771.3113,700845.1276,51.081257293575,-114.132465009165,1093.1000,5662772.8959,700844.5074,51.081254586630,-114.132471161400,1110.1740,5662772.5782,700844.0883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125779258,-114.132316546070,1109.8462,5662758.6799,700855.4739,17.9972,-29.5508,-4.2902,0.0307,17.9665,1.6387,14.7652,0.0,0.0,0.5259,17.0821,0.0,0.0,1016.2792,1130.4422,51.081255215600,-114.132470333736,0.0700,0.0580,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.34,51.081242604955,-114.132465396553,1095.5000,5662771.2618,700844.5439,51.081259728707,-114.132473343512,1094.3000,5662773.1439,700843.9132,51.081254583991,-114.132479561100,1110.1508,5662772.5550,700843.5001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125782858,-114.132316555850,1109.8473,5662758.6802,700855.4732,0.0,0.0,0.0,0.0,0.0,1.6618,14.7447,0.0,0.0,0.7194,15.8671,0.0,0.0,1016.2567,1129.8537,51.081255013066,-114.132478732814,0.0477,0.0580,0.0751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.35,51.081242292010,-114.132473649783,1095.5000,5662771.2045,700843.9673,51.081253027056,-114.132482971832,1093.7000,5662772.3726,700843.2680,51.081254066689,-114.132487775550,1110.1569,5662772.4750,700842.9271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125750776,-114.132316523090,1109.8501,5662758.6768,700855.4756,0.0,0.0,0.0,0.0,0.0,1.6420,14.7486,0.0,0.0,0.3560,16.4608,0.0,0.0,1016.2260,1129.2719,51.081254737243,-114.132487034384,0.0746,0.0519,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.36,51.081242043541,-114.132480380029,1095.5000,5662771.1585,700843.4970,51.081257098255,-114.132488529501,1095.0000,5662772.8100,700842.8611,51.081254102016,-114.132494672650,1110.1733,5662772.4601,700842.4439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125768876,-114.132316505020,1109.8462,5662758.6788,700855.4768,18.9950,-29.3589,-4.1058,0.0271,18.9679,1.6743,14.7685,0.0,0.0,0.5445,15.1830,0.0,0.0,1016.2025,1128.7969,51.081254525896,-114.132493812971,0.0472,0.0602,0.0765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.37,51.081242037987,-114.132487773120,1095.5000,5662771.1377,700842.9793,51.081251593004,-114.132489211868,1096.3000,5662772.1961,700842.8372,51.081253996892,-114.132502092980,1110.1708,5662772.4282,700841.9247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125764589,-114.132316553860,1109.8467,5662758.6782,700855.4734,19.2744,-41.6534,-4.6904,-0.0292,19.3036,1.6666,14.7652,0.0,0.0,0.9415,13.9028,0.0,0.0,1016.1965,1128.2837,51.081254472438,-114.132501137382,0.0529,0.0670,0.0853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.38,51.081241807828,-114.132495586403,1095.5000,5662771.0908,700842.4332,51.081257912497,-114.132502726982,1096.1000,5662772.8618,700841.8634,51.081253677415,-114.132509679430,1110.1741,5662772.3720,700841.3948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125798499,-114.132316533680,1109.8515,5662758.6820,700855.4747,0.0,0.0,0.0,0.0,0.0,1.6491,14.7664,0.0,0.0,0.6778,14.0904,0.0,0.0,1016.1709,1127.7362,51.081254242278,-114.132508950667,0.0628,0.0511,0.0810,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.39,51.081241583012,-114.132504762736,1095.5000,5662771.0408,700841.7916,51.081264474981,-114.132501088265,1096.4000,5662773.5958,700841.9497,51.081253587259,-114.132518797760,1110.1816,5662772.3371,700840.7567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125760549,-114.132316508370,1109.8418,5662758.6779,700855.4766,0.0,0.0,0.0,0.0,0.0,1.6587,14.7750,0.0,0.0,1.7343,13.8903,0.0,0.0,1016.1459,1127.0931,51.081254017461,-114.132518127002,0.0479,0.0470,0.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.40,51.081241768334,-114.132514364520,1095.5000,5662771.0352,700841.1184,51.081250031669,-114.132533823629,1098.2000,5662771.9008,700839.7199,51.081253601480,-114.132528412460,1110.1930,5662772.3124,700840.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125794441,-114.132316541950,1109.8499,5662758.6816,700855.4741,0.0,0.0,0.0,0.0,0.0,1.6440,14.7847,0.0,0.0,0.5491,12.0056,0.0,0.0,1016.1665,1126.4203,51.081254202782,-114.132527728789,0.0669,0.0479,0.0823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.41,51.081241836307,-114.132523592165,1095.5000,5662771.0176,700840.4719,51.081243875138,-114.132537126436,1095.3000,5662771.2073,700839.5152,51.081253927406,-114.132537940330,1110.1856,5662772.3226,700839.4147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125777756,-114.132316526200,1109.8507,5662758.6797,700855.4753,0.0,0.0,0.0,0.0,0.0,1.6795,14.7813,0.0,0.0,1.1199,14.9276,0.0,0.0,1016.1740,1125.7737,51.081254270754,-114.132536956436,0.0382,0.0689,0.0788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.42,51.081242043543,-114.132532218762,1095.6000,5662771.0171,700839.8669,51.081237741086,-114.132545554236,1096.2000,5662770.5023,700838.9516,51.081254165169,-114.132546481390,1110.2060,5662772.3258,700838.8155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125770756,-114.132316509000,1109.8524,5662758.6790,700855.4765,0.0,0.0,0.0,0.0,0.0,1.6787,14.7022,0.0,0.0,1.8285,14.1249,0.0,0.0,1016.1970,1125.1692,51.081254477989,-114.132545583036,0.0348,0.0630,0.0719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.43,51.081242186518,-114.132540533840,1095.6000,5662771.0103,700839.2839,51.081243946353,-114.132550758352,1095.6000,5662771.1780,700838.5603,51.081254616007,-114.132555310700,1110.2242,5662772.3518,700838.1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125794137,-114.132316550840,1109.8493,5662758.6815,700855.4735,0.0,0.0,0.0,0.0,0.0,1.7277,14.7259,0.0,0.0,1.2292,14.6758,0.0,0.0,1016.2129,1124.5865,51.081254620963,-114.132553898116,0.0006,0.0990,0.0990,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.44,51.081242445582,-114.132548859197,1095.8000,5662771.0163,700838.6998,51.081239749641,-114.132536567338,1095.8000,5662770.7502,700839.5723,51.081255513686,-114.132564133580,1110.2166,5662772.4275,700837.5735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125780431,-114.132316520780,1109.8452,5662758.6801,700855.4756,0.0,0.0,0.0,0.0,0.0,1.8055,14.5292,0.0,0.0,2.6093,14.6508,0.0,0.0,1016.2417,1124.0031,51.081254880026,-114.132562223475,-0.0705,0.1339,0.1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.45,51.081242840554,-114.132556477047,1095.8000,5662771.0395,700838.1646,51.081230831274,-114.132580483847,1096.3000,5662769.6388,700836.5355,51.081256039718,-114.132571898060,1110.2349,5662772.4648,700837.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125786515,-114.132316555710,1109.8506,5662758.6806,700855.4732,0.0,0.0,0.0,0.0,0.0,1.8233,14.5496,0.0,0.0,2.8685,14.2270,0.0,0.0,1016.2857,1123.4692,51.081255274997,-114.132569841328,-0.0851,0.1441,0.1674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.46,51.081243593127,-114.132563546962,1095.8000,5662771.1038,700837.6663,51.081247878281,-114.132590794255,1093.9000,5662771.5059,700835.7396,51.081256619969,-114.132578995430,1110.2355,5662772.5099,700836.5280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125756047,-114.132316523270,1109.8483,5662758.6773,700855.4756,0.0,0.0,0.0,0.0,0.0,1.8091,14.5484,0.0,0.0,1.2766,16.3853,0.0,0.0,1016.3694,1122.9738,51.081256027569,-114.132576911245,-0.0659,0.1461,0.1602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.47,51.081243764571,-114.132570604474,1095.8000,5662771.1036,700837.1713,51.081258451251,-114.132585543853,1096.5000,5662772.6957,700836.0615,51.081256941675,-114.132585939610,1110.2518,5662772.5268,700836.0403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125795084,-114.132316532170,1109.8454,5662758.6817,700855.4748,0.0,0.0,0.0,0.0,0.0,1.8178,14.5657,0.0,0.0,0.1702,13.7529,0.0,0.0,1016.3884,1122.4793,51.081256199013,-114.132583968759,-0.0826,0.1381,0.1609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.48,51.081243779365,-114.132577316907,1095.8000,5662771.0870,700836.7012,51.081247901288,-114.132603535122,1096.0000,5662771.4737,700834.8473,51.081257065483,-114.132592735540,1110.2584,5662772.5220,700835.5639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125751775,-114.132316530020,1109.8471,5662758.6768,700855.4751,0.0,0.0,0.0,0.0,0.0,1.8311,14.5739,0.0,0.0,1.2698,14.3149,0.0,0.0,1016.3901,1122.0089,51.081256213806,-114.132590681193,-0.0947,0.1440,0.1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.49,51.081243648284,-114.132583699586,1095.9000,5662771.0550,700836.2548,51.081253010002,-114.132578739728,1095.8000,5662772.1093,700836.5615,51.081257258148,-114.132599295580,1110.2626,5662772.5255,700835.1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.081125753441,-114.132316533650,1109.8461,5662758.6770,700855.4748,0.0,0.0,0.0,0.0,0.0,1.8675,14.4835,0.0,0.0,1.5161,14.5419,0.0,0.0,1016.3755,1121.5616,51.081256082724,-114.132597063874,-0.1308,0.1564,0.2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.32.50,51.081243508424,-114.132588512609,1095.9000,5662771.0263,700835.9183,51.081255105454,-114.132613362207,1094.5000,5662772.2478,700834.1279,51.081257248745,-114.132604245910,1110.2679,5662772.5109,700834.7570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8849,14.4911,0.0,0.0,0.6819,15.7827,0.0,0.0,1016.3599,1121.2244,51.081255942863,-114.132601876898,-0.1453,0.1660,0.2206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
